                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                0.52997,                0.48809,                 1.0481,                0.96932,                0.87593,                0.92865,                0.79942,                0.67085,                0.54116,                0.99609,               0.002674,               0.002674,               0.002674
                     76,                0.52594,                0.47911,                 1.0445,                0.97192,                0.87605,                0.92964,                 0.8032,                0.65138,                 0.5324,                0.98625,               0.002575,               0.002575,               0.002575
                     77,                0.52532,                0.48188,                 1.0457,                0.97404,                0.87769,                0.93039,                0.80362,                0.67313,                0.52864,                0.99285,               0.002476,               0.002476,               0.002476
                     78,                 0.5204,                0.47479,                 1.0433,                0.97279,                0.87931,                0.93169,                  0.806,                0.65896,                0.52462,                0.98983,               0.002377,               0.002377,               0.002377
                     79,                0.51971,                0.47399,                 1.0406,                0.97441,                0.88201,                0.93118,                0.80436,                0.66977,                0.52554,                0.99418,               0.002278,               0.002278,               0.002278
                     80,                0.51394,                0.47058,                 1.0384,                0.97647,                0.87934,                0.93177,                0.81138,                0.65104,                0.51806,                0.98482,               0.002179,               0.002179,               0.002179
                     81,                0.51096,                0.46943,                 1.0368,                0.97599,                0.88289,                0.93337,                0.80771,                0.66777,                0.51584,                0.98815,                0.00208,                0.00208,                0.00208
                     82,                0.51083,                0.46554,                 1.0371,                0.97689,                0.88149,                0.93259,                0.81281,                0.64211,                0.51407,                0.98121,               0.001981,               0.001981,               0.001981
                     83,                0.50937,                0.45956,                 1.0358,                0.97455,                0.88373,                0.93229,                0.81413,                0.64206,                0.51803,                0.98246,               0.001882,               0.001882,               0.001882
                     84,                0.50439,                0.45828,                 1.0305,                0.97689,                 0.8806,                0.93258,                0.80931,                0.64377,                0.51516,                0.98331,               0.001783,               0.001783,               0.001783
                     85,                0.50153,                0.45318,                 1.0297,                0.97596,                0.88154,                0.93341,                0.81616,                0.62837,                0.51369,                0.97464,               0.001684,               0.001684,               0.001684
                     86,                0.49555,                0.45116,                 1.0268,                0.97241,                0.88563,                0.93374,                0.81551,                0.63838,                0.51134,                0.97712,               0.001585,               0.001585,               0.001585
                     87,                  0.489,                0.44188,                 1.0209,                0.97525,                0.88349,                0.93381,                0.82012,                0.62052,                 0.5054,                0.96926,               0.001486,               0.001486,               0.001486
                     88,                0.49519,                0.44355,                  1.024,                0.97171,                 0.8883,                 0.9342,                0.82145,                0.62524,                0.50542,                0.96988,               0.001387,               0.001387,               0.001387
                     89,                0.48766,                0.44168,                 1.0195,                0.97749,                0.88776,                0.93403,                0.82025,                0.62801,                 0.5045,                0.97277,               0.001288,               0.001288,               0.001288
                     90,                0.48545,                0.43415,                 1.0189,                0.97863,                0.88328,                0.93363,                0.82369,                  0.614,                0.50109,                0.96761,               0.001189,               0.001189,               0.001189
                     91,                0.48079,                0.43285,                 1.0161,                0.97642,                0.88548,                0.93396,                0.82405,                0.60738,                0.49926,                0.96488,                0.00109,                0.00109,                0.00109
                     92,                0.48127,                0.43074,                 1.0164,                 0.9799,                0.88114,                0.93489,                0.82504,                0.60844,                0.49873,                0.96483,               0.000991,               0.000991,               0.000991
                     93,                0.47465,                0.42763,                 1.0123,                0.97973,                0.88254,                0.93555,                0.82627,                0.61107,                 0.4963,                0.96575,               0.000892,               0.000892,               0.000892
                     94,                0.47542,                0.42769,                 1.0119,                0.97638,                0.88556,                0.93553,                0.82513,                0.60982,                0.49524,                0.96399,               0.000793,               0.000793,               0.000793
                     95,                 0.4702,                0.41999,                 1.0081,                 0.9814,                0.88634,                0.93649,                0.82513,                0.60594,                0.49244,                0.96182,               0.000694,               0.000694,               0.000694
                     96,                0.46621,                0.41458,                 1.0061,                0.97908,                0.88726,                0.93696,                0.82587,                0.60655,                0.49058,                0.96127,               0.000595,               0.000595,               0.000595
                     97,                0.46574,                0.41468,                 1.0063,                0.97838,                0.88608,                0.93679,                0.82809,                0.60096,                0.48803,                 0.9585,               0.000496,               0.000496,               0.000496
                     98,                0.46382,                0.41432,                 1.0034,                0.97836,                0.88751,                  0.937,                 0.8285,                0.60609,                 0.4883,                0.95973,               0.000397,               0.000397,               0.000397
                     99,                0.46125,                0.41045,                  1.002,                 0.9773,                0.88893,                0.93754,                0.82842,                0.60572,                0.48749,                0.95895,               0.000298,               0.000298,               0.000298
