                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                 1.1851,                 1.6594,                 1.5641,                0.76448,                0.55461,                0.63865,                0.36368,                 1.8651,                 1.7721,                 1.8604,               0.003565,               0.003565,               0.003565
                     67,                  1.216,                 1.7392,                 1.5896,                0.81474,                 0.5488,                0.64793,                0.36399,                 1.8557,                 1.7423,                 1.8477,               0.003466,               0.003466,               0.003466
                     68,                 1.2098,                 1.6713,                 1.5871,                0.78797,                0.55664,                0.63816,                0.37117,                 1.7863,                 1.7221,                 1.7948,               0.003367,               0.003367,               0.003367
                     69,                 1.1735,                 1.6203,                 1.5555,                0.77996,                0.56176,                0.64453,                0.35474,                 1.8572,                 1.7035,                 1.8838,               0.003268,               0.003268,               0.003268
                     70,                 1.2003,                 1.6285,                 1.5587,                 0.8229,                0.56437,                0.64548,                0.35471,                 1.9019,                 1.7034,                 1.9153,               0.003169,               0.003169,               0.003169
                     71,                 1.1654,                 1.6103,                 1.5471,                0.84573,                0.54862,                0.63568,                0.35107,                 1.8944,                 1.7419,                 1.8986,                0.00307,                0.00307,                0.00307
                     72,                 1.1679,                 1.5803,                  1.536,                0.81487,                0.55237,                 0.6385,                0.36978,                 1.8094,                 1.7053,                 1.8192,               0.002971,               0.002971,               0.002971
                     73,                 1.1687,                 1.6316,                 1.5437,                 0.8317,                0.57692,                0.64956,                  0.364,                 1.8456,                 1.6684,                 1.8431,               0.002872,               0.002872,               0.002872
                     74,                 1.1971,                 1.6301,                  1.554,                0.84099,                0.56657,                0.65539,                 0.3641,                 1.8653,                 1.6798,                 1.8561,               0.002773,               0.002773,               0.002773
                     75,                 1.1367,                  1.566,                  1.511,                0.83555,                  0.574,                0.66597,                0.36615,                 1.8592,                 1.6653,                 1.8437,               0.002674,               0.002674,               0.002674
                     76,                 1.1566,                 1.5887,                   1.53,                0.80274,                0.58647,                0.66111,                0.37674,                 1.8161,                 1.6711,                 1.8176,               0.002575,               0.002575,               0.002575
                     77,                  1.134,                  1.546,                 1.5155,                0.80611,                0.58881,                0.66437,                 0.3701,                 1.8302,                 1.6638,                 1.8269,               0.002476,               0.002476,               0.002476
                     78,                 1.1219,                 1.5309,                 1.4923,                0.80512,                0.60888,                0.65988,                0.38483,                 1.6889,                 1.6159,                 1.7327,               0.002377,               0.002377,               0.002377
                     79,                 1.1269,                 1.5353,                 1.5044,                0.83266,                0.57911,                0.66529,                 0.3819,                 1.7247,                 1.5867,                 1.7651,               0.002278,               0.002278,               0.002278
                     80,                  1.133,                 1.5307,                 1.4973,                0.84996,                0.59778,                0.67035,                0.37894,                 1.7639,                 1.5917,                 1.7713,               0.002179,               0.002179,               0.002179
                     81,                 1.1048,                 1.5041,                 1.4919,                0.82671,                0.60477,                0.67359,                0.37042,                 1.8041,                 1.5982,                 1.7949,                0.00208,                0.00208,                0.00208
                     82,                 1.0886,                  1.486,                 1.4757,                  0.837,                0.58686,                0.66728,                0.40596,                 1.6189,                 1.5583,                 1.6559,               0.001981,               0.001981,               0.001981
                     83,                  1.095,                 1.4801,                 1.4846,                0.84181,                0.58209,                0.67708,                0.37812,                 1.7649,                 1.5963,                 1.7629,               0.001882,               0.001882,               0.001882
                     84,                 1.0938,                 1.4913,                 1.4777,                0.77908,                0.60735,                0.66813,                0.38319,                 1.7602,                 1.5709,                 1.7616,               0.001783,               0.001783,               0.001783
                     85,                 1.0966,                  1.475,                 1.4794,                0.80373,                0.59361,                0.67611,                0.39693,                 1.7045,                 1.5671,                 1.7264,               0.001684,               0.001684,               0.001684
                     86,                 1.0876,                 1.4566,                 1.4765,                0.83726,                0.60073,                0.66644,                0.39453,                  1.738,                 1.5703,                 1.7489,               0.001585,               0.001585,               0.001585
                     87,                 1.0566,                 1.4665,                 1.4598,                0.79839,                0.60912,                0.67126,                0.39341,                 1.7559,                 1.5693,                 1.7651,               0.001486,               0.001486,               0.001486
                     88,                 1.0674,                 1.4482,                 1.4628,                0.82325,                0.59612,                0.67084,                0.40293,                 1.6756,                 1.5402,                 1.7019,               0.001387,               0.001387,               0.001387
                     89,                 1.0969,                 1.4654,                 1.4701,                0.83194,                0.58135,                0.66469,                 0.3953,                  1.696,                 1.5436,                 1.7184,               0.001288,               0.001288,               0.001288
                     90,                 1.0632,                 1.4357,                 1.4537,                0.76066,                0.60628,                0.67229,                0.40619,                 1.6341,                 1.5326,                 1.6778,               0.001189,               0.001189,               0.001189
                     91,                 1.0785,                 1.4568,                 1.4704,                0.81018,                0.60488,                0.67401,                0.42043,                 1.5872,                 1.5174,                 1.6444,                0.00109,                0.00109,                0.00109
                     92,                 1.0862,                 1.4287,                 1.4598,                 0.8382,                0.60019,                0.67208,                 0.4302,                 1.5391,                 1.5006,                 1.6079,               0.000991,               0.000991,               0.000991
                     93,                 1.0839,                 1.4567,                 1.4573,                0.83427,                0.60273,                0.67087,                0.42556,                 1.5642,                 1.5051,                 1.6345,               0.000892,               0.000892,               0.000892
                     94,                 1.0375,                 1.4095,                 1.4407,                0.84062,                0.59835,                0.67467,                0.40516,                 1.6697,                 1.5346,                 1.7152,               0.000793,               0.000793,               0.000793
                     95,                 1.0257,                 1.4169,                 1.4376,                0.81614,                 0.6154,                0.67307,                0.40233,                  1.676,                 1.5444,                 1.7121,               0.000694,               0.000694,               0.000694
                     96,                 1.0527,                 1.4094,                 1.4468,                0.85215,                0.60538,                0.67908,                0.40875,                 1.6474,                 1.5321,                 1.6843,               0.000595,               0.000595,               0.000595
                     97,                 1.0134,                 1.4106,                 1.4224,                0.84494,                0.60642,                0.67983,                0.41901,                 1.6031,                 1.5213,                 1.6537,               0.000496,               0.000496,               0.000496
                     98,                 1.0353,                 1.4102,                 1.4305,                0.84776,                0.60633,                0.68008,                0.41934,                 1.5891,                 1.5223,                 1.6465,               0.000397,               0.000397,               0.000397
                     99,                 1.0168,                 1.4005,                 1.4192,                0.84214,                0.60578,                0.68121,                0.41834,                 1.5967,                 1.5206,                  1.651,               0.000298,               0.000298,               0.000298
